,Unnamed: 0,gender,car,reality,child_num,income_total,income_type,edu_type,family_type,house_type,DAYS_BIRTH,DAYS_EMPLOYED,work_phone,phone,email,occyp_type,begin_month,credit
14182,14185,F,N,N,2,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,12189,309,0,0,0,Sales staff,47.0,2.0
14183,14186,F,N,Y,3,247500.0,Commercial associate,Incomplete higher,Married,House / apartment,12099,2207,0,0,1,,7.0,2.0
14184,14187,F,Y,N,1,157500.0,Working,Higher education,Married,House / apartment,9697,257,0,0,0,Sales staff,21.0,0.0
14185,14188,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,22119,0,0,0,0,,6.0,2.0
14186,14189,F,N,Y,0,144000.0,Pensioner,Secondary / secondary special,Married,House / apartment,21916,0,0,1,0,,52.0,2.0
14187,14190,M,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,13227,500,1,1,0,Laborers,8.0,2.0
14188,14191,F,N,Y,0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,20958,0,0,0,0,,4.0,2.0
14189,14192,F,N,Y,2,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,13552,2418,0,0,0,Sales staff,56.0,2.0
14190,14193,F,N,Y,0,103500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,21720,0,0,0,1,,2.0,1.0
14191,14194,F,N,Y,1,135000.0,Commercial associate,Incomplete higher,Married,House / apartment,9734,2049,1,1,1,Core staff,35.0,1.0
14192,14195,F,N,Y,0,247500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,23733,0,0,0,1,,19.0,2.0
14193,14196,F,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,15668,6032,0,0,0,Laborers,8.0,1.0
14194,14197,F,Y,Y,2,540000.0,Working,Higher education,Single / not married,House / apartment,14160,422,0,1,1,,30.0,2.0
14195,14198,F,N,Y,0,157500.0,Working,Higher education,Single / not married,House / apartment,11511,519,0,0,0,High skill tech staff,23.0,1.0
14196,14199,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,23129,0,0,0,0,,60.0,2.0
14197,14200,F,Y,Y,1,180000.0,Commercial associate,Higher education,Married,House / apartment,11901,183,0,0,1,Core staff,4.0,1.0
14198,14201,F,N,Y,2,67500.0,Working,Secondary / secondary special,Separated,House / apartment,14832,7404,1,0,0,,33.0,2.0
14199,14202,F,Y,Y,0,135000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,21982,0,0,0,0,,10.0,2.0
14200,14203,M,N,Y,0,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,17837,351,0,0,0,Security staff,42.0,2.0
14201,14204,F,N,Y,1,157500.0,Commercial associate,Higher education,Married,House / apartment,14137,3552,0,0,1,Accountants,20.0,2.0
14202,14205,F,N,Y,0,225000.0,Working,Secondary / secondary special,Married,With parents,16110,401,0,0,0,Cooking staff,56.0,2.0
14203,14206,F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Separated,Municipal apartment,21629,0,0,0,0,,28.0,2.0
14204,14207,F,N,N,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,13277,1022,1,0,0,Sales staff,5.0,2.0
14205,14208,F,Y,Y,2,216000.0,Working,Higher education,Married,House / apartment,12757,4887,0,0,0,Core staff,20.0,2.0
14206,14209,F,N,N,1,157500.0,Working,Higher education,Married,House / apartment,13549,2877,0,1,0,Accountants,9.0,2.0
14207,14210,M,N,N,0,135000.0,Commercial associate,Secondary / secondary special,Single / not married,With parents,9442,686,0,0,1,Laborers,1.0,1.0
14208,14211,F,N,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,17262,1107,1,1,0,Sales staff,20.0,2.0
14209,14212,F,N,Y,0,247500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,22332,0,0,0,0,,20.0,2.0
14210,14213,F,N,Y,0,76500.0,State servant,Secondary / secondary special,Married,House / apartment,18686,6773,0,0,0,,14.0,1.0
14211,14214,F,N,N,0,90000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,10731,885,0,0,0,Sales staff,22.0,2.0
14212,14215,F,N,N,2,171000.0,Working,Secondary / secondary special,Married,House / apartment,14622,1160,1,1,0,Core staff,8.0,0.0
14213,14216,F,N,Y,0,167400.0,Pensioner,Secondary / secondary special,Married,House / apartment,19028,0,0,0,0,,20.0,1.0
14214,14217,M,N,N,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,13336,1436,0,0,0,Low-skill Laborers,24.0,1.0
14215,14218,F,N,N,1,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,18878,3351,0,1,0,Sales staff,4.0,1.0
14216,14219,F,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,18234,2965,1,1,0,Core staff,10.0,1.0
14217,14220,M,Y,N,0,337500.0,Working,Secondary / secondary special,Single / not married,With parents,11344,3309,0,0,0,Core staff,38.0,2.0
14218,14221,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,20441,0,0,0,0,,7.0,1.0
14219,14222,F,N,Y,0,157500.0,State servant,Higher education,Married,House / apartment,15145,3654,0,1,0,Managers,31.0,0.0
14220,14223,F,N,N,0,135000.0,State servant,Secondary / secondary special,Married,House / apartment,20875,3785,0,0,0,High skill tech staff,4.0,1.0
14221,14224,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,14790,1661,1,0,0,,40.0,2.0
14222,14225,M,Y,Y,0,225000.0,Commercial associate,Higher education,Married,House / apartment,13453,4081,0,0,0,Laborers,48.0,2.0
14223,14226,F,N,Y,0,99000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,19298,4813,1,1,0,Accountants,5.0,1.0
14224,14227,F,N,N,0,208350.0,Pensioner,Higher education,Married,House / apartment,21775,0,0,0,0,,16.0,2.0
14225,14228,M,N,Y,0,180000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,17844,1095,0,0,0,Sales staff,14.0,2.0
14226,14229,F,Y,Y,0,315000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,18184,3021,0,1,1,Laborers,15.0,2.0
14227,14230,F,Y,N,0,135000.0,Working,Secondary / secondary special,Widow,House / apartment,23224,3382,1,1,0,Core staff,30.0,2.0
14228,14231,M,Y,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,21363,0,0,0,0,,17.0,2.0
14229,14232,M,N,Y,1,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,13314,544,0,0,0,Drivers,56.0,0.0
14230,14233,F,N,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,15929,2879,0,1,0,Laborers,46.0,0.0
14231,14234,M,Y,Y,1,189000.0,Working,Incomplete higher,Married,House / apartment,15287,2501,0,1,0,,41.0,1.0
14232,14235,M,Y,Y,0,405000.0,Working,Higher education,Married,House / apartment,11723,1830,1,0,1,,25.0,1.0
14233,14236,M,N,N,0,58500.0,Working,Secondary / secondary special,Single / not married,House / apartment,13677,2379,0,1,0,Cleaning staff,4.0,2.0
14234,14237,F,Y,Y,0,175500.0,Working,Secondary / secondary special,Married,House / apartment,18053,3141,0,0,0,Sales staff,16.0,1.0
14235,14238,F,Y,Y,0,180000.0,Commercial associate,Higher education,Married,House / apartment,12953,306,1,1,0,,49.0,1.0
14236,14239,M,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,19438,5314,0,0,0,Drivers,43.0,2.0
14237,14240,F,N,Y,2,54000.0,Commercial associate,Higher education,Married,House / apartment,13091,316,1,1,0,Sales staff,2.0,1.0
14238,14241,F,N,Y,0,94500.0,Pensioner,Higher education,Single / not married,House / apartment,22481,0,0,0,0,,42.0,1.0
14239,14242,F,N,Y,2,270000.0,Commercial associate,Higher education,Married,House / apartment,15438,2197,0,0,1,Secretaries,24.0,2.0
14240,14243,F,N,N,0,112500.0,Commercial associate,Higher education,Married,With parents,19721,1539,0,0,0,Accountants,1.0,1.0
14241,14244,M,Y,Y,1,135000.0,Working,Higher education,Married,House / apartment,15013,3846,0,0,0,Laborers,35.0,2.0
14242,14245,F,N,Y,0,90000.0,Working,Secondary / secondary special,Widow,House / apartment,16578,7189,1,0,0,High skill tech staff,24.0,1.0
14243,14246,M,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,11631,714,0,0,1,Managers,17.0,1.0
14244,14247,F,N,Y,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,13837,1386,0,1,0,Laborers,17.0,2.0
14245,14248,F,Y,N,0,225000.0,Working,Higher education,Married,House / apartment,15318,5490,0,0,0,Accountants,53.0,1.0
14246,14249,F,N,Y,1,121500.0,Working,Higher education,Married,House / apartment,11981,2965,1,0,0,Accountants,51.0,2.0
14247,14250,F,Y,Y,0,157500.0,Working,Higher education,Single / not married,House / apartment,10175,573,0,0,0,Core staff,40.0,2.0
14248,14251,M,Y,Y,0,103500.0,Pensioner,Secondary / secondary special,Married,House / apartment,22791,0,0,1,0,,22.0,2.0
14249,14252,M,Y,Y,1,315000.0,Working,Higher education,Separated,House / apartment,16166,2531,0,0,0,Managers,11.0,2.0
14250,14253,F,N,Y,0,126000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,12042,2308,0,0,1,Core staff,45.0,2.0
14251,14254,F,Y,N,0,90000.0,Pensioner,Lower secondary,Single / not married,House / apartment,24198,0,0,0,0,,4.0,0.0
14252,14255,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,21049,0,0,0,0,,49.0,2.0
14253,14256,F,N,Y,0,90000.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,9990,915,1,1,0,Laborers,3.0,1.0
14254,14257,F,N,N,0,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,17892,470,0,1,0,Sales staff,27.0,2.0
14255,14258,M,Y,Y,1,270000.0,Working,Secondary / secondary special,Married,House / apartment,18383,3870,1,0,0,Drivers,2.0,1.0
14256,14259,M,Y,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,14858,1109,0,0,0,Laborers,6.0,0.0
14257,14260,F,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,18258,628,1,1,0,Laborers,26.0,2.0
14258,14261,M,Y,N,1,495000.0,Working,Secondary / secondary special,Married,House / apartment,10261,235,0,1,0,Laborers,24.0,2.0
14259,14262,M,N,N,1,162000.0,Working,Higher education,Married,Municipal apartment,11045,939,0,0,0,,7.0,2.0
14260,14263,F,N,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,15096,2862,0,0,0,,6.0,2.0
14261,14264,M,N,N,1,157500.0,Working,Higher education,Married,House / apartment,12348,380,0,1,0,,15.0,2.0
14262,14265,F,N,N,0,234000.0,Working,Higher education,Single / not married,House / apartment,10621,1931,0,0,0,Managers,36.0,2.0
14263,14266,M,Y,Y,0,301500.0,Working,Secondary / secondary special,Married,Rented apartment,9009,864,0,0,0,Laborers,7.0,1.0
14264,14267,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,18590,3382,0,1,0,Laborers,21.0,0.0
14265,14268,M,Y,N,0,391500.0,Commercial associate,Higher education,Single / not married,House / apartment,21897,3810,1,1,1,Managers,20.0,2.0
14266,14269,F,N,Y,0,382500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,16514,5187,0,0,0,Managers,30.0,2.0
14267,14270,F,N,Y,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,14279,2939,0,0,0,Sales staff,23.0,2.0
14268,14271,F,N,N,0,90000.0,State servant,Higher education,Civil marriage,Office apartment,19872,4509,1,0,0,,51.0,2.0
14269,14272,F,N,Y,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,14060,261,0,0,0,Medicine staff,25.0,2.0
14270,14273,F,N,Y,0,193500.0,Pensioner,Secondary / secondary special,Married,House / apartment,21757,0,0,0,0,,1.0,0.0
14271,14274,F,Y,Y,2,270000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,12745,525,0,0,1,Core staff,23.0,1.0
14272,14275,M,N,Y,1,225000.0,Working,Higher education,Married,House / apartment,13198,3690,0,0,0,Core staff,13.0,1.0
14273,14276,M,N,Y,1,225000.0,Working,Higher education,Married,House / apartment,13198,3690,0,0,0,Core staff,40.0,1.0
14274,14277,F,N,N,0,270000.0,Working,Incomplete higher,Civil marriage,House / apartment,15744,2351,1,1,0,,29.0,2.0
14275,14278,M,N,N,0,382500.0,Working,Higher education,Married,House / apartment,16300,3146,1,1,0,Sales staff,18.0,2.0
14276,14279,F,Y,Y,0,225000.0,Pensioner,Higher education,Married,House / apartment,22212,0,0,1,0,,21.0,2.0
14277,14280,M,Y,N,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,18472,1661,1,0,0,Drivers,39.0,2.0
14278,14281,F,N,N,2,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,15162,1810,1,0,0,,28.0,0.0
14279,14282,M,Y,Y,1,360000.0,Working,Secondary / secondary special,Married,House / apartment,20998,2932,0,1,0,Laborers,15.0,2.0
14280,14283,M,Y,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,12257,1463,0,0,0,Laborers,35.0,2.0
14281,14284,F,N,N,0,117000.0,Working,Secondary / secondary special,Married,Municipal apartment,13494,1281,0,0,0,Sales staff,22.0,2.0
14282,14285,F,Y,Y,0,153000.0,Working,Secondary / secondary special,Married,House / apartment,14966,170,0,0,0,,58.0,2.0
14283,14286,F,N,Y,0,130500.0,Pensioner,Higher education,Civil marriage,House / apartment,21461,0,0,0,0,,17.0,1.0
14284,14287,F,Y,N,1,108000.0,Commercial associate,Higher education,Single / not married,House / apartment,16138,431,1,0,0,Sales staff,8.0,2.0
14285,14288,M,Y,Y,1,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,13165,1022,0,0,0,Drivers,50.0,2.0
14286,14289,F,N,Y,1,270000.0,Working,Secondary / secondary special,Civil marriage,Municipal apartment,11186,1753,0,0,0,Sales staff,35.0,0.0
14287,14290,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,With parents,16047,1405,0,0,0,Sales staff,9.0,1.0
14288,14291,M,N,N,0,247500.0,State servant,Secondary / secondary special,Single / not married,House / apartment,15037,2208,0,0,0,Laborers,16.0,0.0
14289,14292,M,Y,Y,0,270000.0,Working,Secondary / secondary special,Single / not married,House / apartment,13172,1195,0,0,1,Managers,15.0,2.0
14290,14293,M,Y,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,23287,0,0,0,0,,18.0,2.0
14291,14294,F,N,Y,2,180000.0,Working,Secondary / secondary special,Married,House / apartment,11198,3464,0,0,0,Laborers,5.0,2.0
14292,14295,F,N,Y,0,175500.0,Commercial associate,Higher education,Married,House / apartment,15248,2227,1,1,0,Managers,18.0,2.0
14293,14296,F,N,N,0,270000.0,Commercial associate,Secondary / secondary special,Separated,Municipal apartment,16999,1140,1,1,0,Sales staff,11.0,2.0
14294,14297,F,Y,Y,0,225000.0,Working,Higher education,Married,House / apartment,12322,3717,0,0,0,Core staff,32.0,2.0
14295,14298,F,Y,Y,0,427500.0,Pensioner,Secondary / secondary special,Married,House / apartment,20479,0,0,1,0,,6.0,2.0
14296,14299,M,Y,N,0,184500.0,Working,Secondary / secondary special,Married,Municipal apartment,18013,1215,0,0,0,Laborers,3.0,1.0
14297,14300,F,N,Y,0,360000.0,Commercial associate,Higher education,Separated,House / apartment,17965,2775,0,1,0,Private service staff,28.0,0.0
14298,14301,F,N,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,10112,3170,1,1,0,Laborers,32.0,0.0
14299,14302,M,N,Y,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,10577,2653,0,0,0,,27.0,2.0
14300,14303,M,Y,N,0,360000.0,State servant,Higher education,Married,House / apartment,9983,1923,0,0,0,,50.0,1.0
14301,14304,F,N,Y,1,126000.0,Working,Secondary / secondary special,Civil marriage,With parents,8255,898,0,0,0,Core staff,17.0,2.0
14302,14305,M,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,Rented apartment,12792,158,1,0,0,Drivers,10.0,2.0
14303,14306,M,Y,Y,0,202500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,10886,1315,1,0,0,Laborers,13.0,0.0
14304,14307,F,N,N,0,90000.0,Working,Secondary / secondary special,Married,Municipal apartment,19171,429,0,0,0,Laborers,37.0,2.0
14305,14308,F,N,N,0,157500.0,Working,Secondary / secondary special,Married,Municipal apartment,14155,6670,0,0,1,Medicine staff,37.0,2.0
14306,14309,F,N,N,0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,13800,922,0,0,0,Sales staff,8.0,2.0
14307,14310,F,Y,N,0,202500.0,Commercial associate,Incomplete higher,Separated,House / apartment,14096,1344,0,1,1,Accountants,13.0,2.0
14308,14311,F,N,N,0,67500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,14223,1928,0,0,0,Laborers,26.0,2.0
14309,14312,M,Y,Y,0,202500.0,Working,Higher education,Married,House / apartment,20809,5141,0,0,0,Managers,58.0,2.0
14310,14313,F,N,Y,0,112500.0,State servant,Higher education,Married,House / apartment,13513,6394,0,1,0,Core staff,24.0,2.0
14311,14314,F,N,Y,0,247500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,17862,212,0,0,0,Laborers,-0.0,0.0
14312,14315,M,N,N,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,13336,1436,0,0,0,Low-skill Laborers,27.0,2.0
14313,14316,F,N,Y,0,292500.0,Pensioner,Secondary / secondary special,Married,House / apartment,21076,0,0,0,0,,7.0,1.0
14314,14317,F,N,N,2,337500.0,Working,Secondary / secondary special,Married,House / apartment,10990,2174,0,0,0,Core staff,8.0,1.0
14315,14318,F,N,Y,0,40500.0,Pensioner,Lower secondary,Married,House / apartment,23933,0,0,0,0,,32.0,1.0
14316,14319,F,N,Y,0,135000.0,Working,Higher education,Married,House / apartment,8319,689,1,0,0,,21.0,2.0
14317,14320,F,Y,Y,1,144000.0,Working,Higher education,Married,House / apartment,12903,2924,0,0,0,Accountants,25.0,1.0
14318,14321,F,Y,Y,0,225000.0,Working,Higher education,Married,House / apartment,11682,3488,1,0,0,,31.0,2.0
14319,14322,M,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,11474,583,0,0,0,,15.0,2.0
14320,14323,F,N,Y,0,360000.0,Working,Higher education,Separated,House / apartment,18899,8538,0,1,0,Managers,7.0,2.0
14321,14324,M,N,N,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,16842,9389,0,0,0,Laborers,57.0,2.0
14322,14325,F,Y,N,1,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,13033,3885,0,1,0,Laborers,36.0,0.0
